run_number;resolution_speed;coop_success;mean_after_bounce;bounce_back;mean_coop;std_coop;benefit;set_std;cost;synergy;trait_mut;set_mut;dir_exp;baseline;set_mean;total_sets;population;K_M_ratio;b_c_ratio
121;1000;0,0000;0,00642857142857143;0,00642857142857143;0,1247222222222222;0,1426582941468490;45;3;10;0;0,00;0,0;1;10;27;50;200;0,540000000000000;4,5
122;1400;0,0000;0,01250000000000000;0,01250000000000000;0,1919047619047619;0,1784339947324794;45;3;10;0;0,00;0,0;1;10;27;100;200;0,270000000000000;4,5
123;700;0,0000;0,01125000000000000;0,01125000000000000;0,1200000000000000;0,1510959959760682;45;3;10;0;0,00;0,0;1;10;27;150;200;0,180000000000000;4,5
124;NA;0,6580;NA;0,00000000000000000;0,4463725490196078;0,1733467000879237;45;3;10;0;0,00;0,0;1;10;27;200;200;0,135000000000000;4,5
125;NA;0,6850;NA;0,00000000000000000;0,5271568627450981;0,1727635809479555;45;3;10;0;0,00;0,0;1;10;27;250;200;0,108000000000000;4,5
126;4200;1,0000;0,98499999999999999;0,01500000000000001;0,7138235294117647;0,2180128166766672;45;3;10;0;0,00;0,0;1;10;27;300;200;0,090000000000000;4,5
127;3900;1,0000;0,95318181818181824;0,04681818181818176;0,7933333333333333;0,1838658931576671;45;3;10;0;0,00;0,0;1;10;27;500;200;0,054000000000000;4,5
128;2900;1,0000;0,98692307692307690;0,01307692307692310;0,7963953488372093;0,1892602314696535;45;3;10;0;0,00;0,0;1;10;27;1000;200;0,027000000000000;4,5
129;1000;0,0000;0,00700000000000000;0,00700000000000000;0,1593750000000000;0,1540765502382934;45;3;10;0;0,00;0,0;1;10;33;50;200;0,660000000000000;4,5
130;900;0,0000;0,01625000000000000;0,01625000000000000;0,1782142857142857;0,1642302223528481;45;3;10;0;0,00;0,0;1;10;33;100;200;0,330000000000000;4,5
131;1500;0,0000;0,02625000000000000;0,02625000000000000;0,1323214285714286;0,1475446080873895;45;3;10;0;0,00;0,0;1;10;33;150;200;0,220000000000000;4,5
132;1100;0,0000;0,01200000000000000;0,01200000000000000;0,2052941176470588;0,1915844346188784;45;3;10;0;0,00;0,0;1;10;33;200;200;0,165000000000000;4,5
133;1600;0,0000;0,01250000000000000;0,01250000000000000;0,1522000000000000;0,1404908063421471;45;3;10;0;0,00;0,0;1;10;33;250;200;0,132000000000000;4,5
