run_number;resolution_speed;coop_success;mean_after_bounce;bounce_back;mean_coop;std_coop;benefit;set_std;cost;synergy;trait_mut;set_mut;dir_exp;baseline;set_mean;total_sets;population;K_M_ratio;b_c_ratio
210;1500;0,0000;0,01192307692307692;0,01192307692307692;0,1281034482758621;0,1397409196711610;0,2;2;10;1,00;0;0,5;1;10;12;150;200;0,08;0,02
221;600;0,0000;0,01250000000000000;0,01250000000000000;0,1354545454545455;0,1722564156345787;0,4;2;10;0,00;0;0,5;1;10;12;150;200;0,08;0,04
222;500;0,0000;0,01200000000000000;0,01200000000000000;0,1109090909090909;0,1497634498437149;0,4;2;10;0,00;0;0,5;1;10;12;150;200;0,08;0,04
223;500;0,0000;0,01000000000000000;0,01000000000000000;0,1450000000000000;0,1780649961591072;0,4;2;10;0,00;0;0,5;1;10;12;150;200;0,08;0,04
224;600;0,0000;0,01055555555555556;0,01055555555555556;0,0946875000000000;0,1484527843008230;0,4;2;10;0,00;0;0,5;1;10;12;150;200;0,08;0,04
225;500;0,0000;0,00500000000000000;0,00500000000000000;0,1327777777777778;0,1687103862968858;0,4;2;10;0,00;0;0,5;1;10;12;150;200;0,08;0,04
236;500;0,0000;0,00666666666666667;0,00666666666666667;0,1488888888888889;0,1862420766398161;0,4;2;10;0,16;0;0,5;1;10;12;150;200;0,08;0,04
237;500;0,0000;0,00666666666666667;0,00666666666666667;0,1079166666666667;0,1546029861721090;0,4;2;10;0,16;0;0,5;1;10;12;150;200;0,08;0,04
238;500;0,0000;0,01071428571428571;0,01071428571428571;0,1069230769230769;0,1544686923718749;0,4;2;10;0,16;0;0,5;1;10;12;150;200;0,08;0,04
239;500;0,0000;0,01000000000000000;0,01000000000000000;0,1425000000000000;0,1501903554065402;0,4;2;10;0,16;0;0,5;1;10;12;150;200;0,08;0,04
240;500;0,0000;0,00611111111111111;0,00611111111111111;0,0796666666666667;0,1335566582105922;0,4;2;10;0,16;0;0,5;1;10;12;150;200;0,08;0,04
251;600;0,0000;0,00666666666666667;0,00666666666666667;0,1340000000000000;0,1640088073515837;0,4;2;10;0,33;0;0,5;1;10;12;150;200;0,08;0,04
252;500;0,0000;0,01333333333333333;0,01333333333333333;0,1405555555555555;0,1553714187930900;0,4;2;10;0,33;0;0,5;1;10;12;150;200;0,08;0,04
253;500;0,0000;0,00545454545454545;0,00545454545454545;0,0750000000000000;0,1333697866834914;0,4;2;10;0,33;0;0,5;1;10;12;150;200;0,08;0,04
254;600;0,0000;0,01125000000000000;0,01125000000000000;0,1400000000000000;0,1647118696390761;0,4;2;10;0,33;0;0,5;1;10;12;150;200;0,08;0,04
255;600;0,0000;0,01166666666666667;0,01166666666666667;0,1146153846153846;0,1581331392959418;0,4;2;10;0,33;0;0,5;1;10;12;150;200;0,08;0,04
266;500;0,0000;0,01071428571428571;0,01071428571428571;0,1084615384615385;0,1552737450357783;0,4;2;10;0,50;0;0,5;1;10;12;150;200;0,08;0,04
267;700;0,0000;0,01363636363636364;0,01363636363636364;0,0942105263157895;0,1385667023283446;0,4;2;10;0,50;0;0,5;1;10;12;150;200;0,08;0,04
268;500;0,0000;0,01800000000000000;0,01800000000000000;0,1218181818181818;0,1526150832531425;0,4;2;10;0,50;0;0,5;1;10;12;150;200;0,08;0,04
269;800;0,0000;0,00692307692307692;0,00692307692307692;0,0825000000000000;0,1416043280210238;0,4;2;10;0,50;0;0,5;1;10;12;150;200;0,08;0,04
270;500;0,0000;0,01714285714285714;0,01714285714285714;0,1146153846153846;0,1593013593065768;0,4;2;10;0,50;0;0,5;1;10;12;150;200;0,08;0,04
281;900;0,0000;0,00625000000000000;0,00625000000000000;0,1514285714285714;0,1604971671380547;0,4;2;10;0,66;0;0,5;1;10;12;150;200;0,08;0,04
282;600;0,0000;0,00888888888888889;0,00888888888888889;0,0984375000000000;0,1479157276965502;0,4;2;10;0,66;0;0,5;1;10;12;150;200;0,08;0,04
283;800;0,0000;0,01500000000000000;0,01500000000000000;0,1915384615384615;0,1868866034901982;0,4;2;10;0,66;0;0,5;1;10;12;150;200;0,08;0,04
284;600;0,0000;0,01285714285714286;0,01285714285714286;0,1350000000000000;0,1748625834102970;0,4;2;10;0,66;0;0,5;1;10;12;150;200;0,08;0,04
285;600;0,0000;0,01400000000000000;0,01400000000000000;0,1616666666666667;0,1860392594604861;0,4;2;10;0,66;0;0,5;1;10;12;150;200;0,08;0,04
296;1000;0,0000;0,01142857142857143;0,01142857142857143;0,1308333333333333;0,1388529692114055;0,4;2;10;0,83;0;0,5;1;10;12;150;200;0,08;0,04
297;900;0,0000;0,02000000000000000;0,02000000000000000;0,1632352941176471;0,1683369126973362;0,4;2;10;0,83;0;0,5;1;10;12;150;200;0,08;0,04
298;900;0,0000;0,00750000000000000;0,00750000000000000;0,1425000000000000;0,1539324277327305;0,4;2;10;0,83;0;0,5;1;10;12;150;200;0,08;0,04
299;900;0,0000;0,00791666666666667;0,00791666666666667;0,1161363636363636;0,1590741951640792;0,4;2;10;0,83;0;0,5;1;10;12;150;200;0,08;0,04
300;1000;0,0000;0,01200000000000000;0,01200000000000000;0,1684375000000000;0,1519179466027632;0,4;2;10;0,83;0;0,5;1;10;12;150;200;0,08;0,04
311;NA;0,3950;NA;0,00000000000000000;0,4014705882352941;0,0550117634478941;0,4;2;10;1,00;0;0,5;1;10;12;150;200;0,08;0,04
312;3300;0,0000;0,00875000000000000;0,00875000000000000;0,1939473684210526;0,1456493284734932;0,4;2;10;1,00;0;0,5;1;10;12;150;200;0,08;0,04
313;NA;0,2335;NA;0,00000000000000000;0,3328431372549019;0,1024365896638539;0,4;2;10;1,00;0;0,5;1;10;12;150;200;0,08;0,04
314;3000;0,0000;0,01000000000000000;0,01000000000000000;0,2683333333333333;0,1504455189318268;0,4;2;10;1,00;0;0,5;1;10;12;150;200;0,08;0,04
315;1300;0,0000;0,01357142857142857;0,01357142857142857;0,1547619047619048;0,1551247577796351;0,4;2;10;1,00;0;0,5;1;10;12;150;200;0,08;0,04
326;500;0,0000;0,00500000000000000;0,00500000000000000;0,1029166666666667;0,1650131996556823;0,8;2;10;0,00;0;0,5;1;10;12;150;200;0,08;0,08
327;600;0,0000;0,01375000000000000;0,01375000000000000;0,1327272727272727;0,1686025450039773;0,8;2;10;0,00;0;0,5;1;10;12;150;200;0,08;0,08
328;600;0,0000;0,01045454545454545;0,01045454545454545;0,0902777777777778;0,1470041238139279;0,8;2;10;0,00;0;0,5;1;10;12;150;200;0,08;0,08
329;500;0,0000;0,01125000000000000;0,01125000000000000;0,1330000000000000;0,1740561850540094;0,8;2;10;0,00;0;0,5;1;10;12;150;200;0,08;0,08
330;500;0,0000;0,01250000000000000;0,01250000000000000;0,1179166666666667;0,1739573920315668;0,8;2;10;0,00;0;0,5;1;10;12;150;200;0,08;0,08
341;500;0,0000;0,01500000000000000;0,01500000000000000;0,1583333333333333;0,1845602882529175;0,8;2;10;0,16;0;0,5;1;10;12;150;200;0,08;0,08
342;500;0,0000;0,01375000000000000;0,01375000000000000;0,0914285714285714;0,1393588142920250;0,8;2;10;0,16;0;0,5;1;10;12;150;200;0,08;0,08
343;600;0,0000;0,01555555555555556;0,01555555555555556;0,0959375000000000;0,1451805628633989;0,8;2;10;0,16;0;0,5;1;10;12;150;200;0,08;0,08
344;500;0,0000;0,01100000000000000;0,01100000000000000;0,1118181818181818;0,1500878530606779;0,8;2;10;0,16;0;0,5;1;10;12;150;200;0,08;0,08
345;600;0,0000;0,00833333333333333;0,00833333333333333;0,1107692307692308;0,1564694612622294;0,8;2;10;0,16;0;0,5;1;10;12;150;200;0,08;0,08
356;600;0,0000;0,01400000000000000;0,01400000000000000;0,1187500000000000;0,1592614345830608;0,8;2;10;0,33;0;0,5;1;10;12;150;200;0,08;0,08
357;600;0,0000;0,01000000000000000;0,01000000000000000;0,1345454545454546;0,1651280494866718;0,8;2;10;0,33;0;0,5;1;10;12;150;200;0,08;0,08
358;600;0,0000;0,01562500000000000;0,01562500000000000;0,1153333333333333;0,1557753266116055;0,8;2;10;0,33;0;0,5;1;10;12;150;200;0,08;0,08
359;500;0,0000;0,00722222222222222;0,00722222222222222;0,0823333333333333;0,1436372746422970;0,8;2;10;0,33;0;0,5;1;10;12;150;200;0,08;0,08
360;500;0,0000;0,00900000000000000;0,00900000000000000;0,1163636363636364;0,1591868541854337;0,8;2;10;0,33;0;0,5;1;10;12;150;200;0,08;0,08
371;700;0,0000;0,00785714285714286;0,00785714285714286;0,0788636363636364;0,1333535563667913;0,8;2;10;0,50;0;0,5;1;10;12;150;200;0,08;0,08
372;800;0,0000;0,00750000000000000;0,00750000000000000;0,2090909090909091;0,1847406043865043;0,8;2;10;0,50;0;0,5;1;10;12;150;200;0,08;0,08
373;700;0,0000;0,00800000000000000;0,00800000000000000;0,1161538461538461;0,1485647143805499;0,8;2;10;0,50;0;0,5;1;10;12;150;200;0,08;0,08
374;700;0,0000;0,01125000000000000;0,01125000000000000;0,1562500000000000;0,1844786881014616;0,8;2;10;0,50;0;0,5;1;10;12;150;200;0,08;0,08
375;700;0,0000;0,00875000000000000;0,00875000000000000;0,1115625000000000;0,1556140391053027;0,8;2;10;0,50;0;0,5;1;10;12;150;200;0,08;0,08
386;1000;0,0000;0,01166666666666667;0,01166666666666667;0,2064285714285714;0,1888571761067950;0,8;2;10;0,66;0;0,5;1;10;12;150;200;0,08;0,08
387;800;0,0000;0,00888888888888889;0,00888888888888889;0,1458333333333333;0,1862576488757063;0,8;2;10;0,66;0;0,5;1;10;12;150;200;0,08;0,08
388;900;0,0000;0,01083333333333333;0,01083333333333333;0,1690625000000000;0,1830866711879012;0,8;2;10;0,66;0;0,5;1;10;12;150;200;0,08;0,08
389;1100;0,0000;0,02000000000000000;0,02000000000000000;0,1947222222222222;0,1993258654906452;0,8;2;10;0,66;0;0,5;1;10;12;150;200;0,08;0,08
