X;run_number;resolution_speed;coop_success;mean_after_bounce;bounce_back;mean_coop;std_coop;benefit;set_std;cost;synergy;trait_mut;set_mut;dir_exp;baseline;set_mean;total_sets;population;K_M_ratio;b_c_ratio
14747;14747;3100;1,0000;0,96464285714285702;0,03535714285714290;0,7626086956521740;0,2051036029003520;0,8;7;10;1;0;0,4;0,0;10;30;450;200;0,0666666666666667;0,08
14750;14750;NA;0,8030;NA;0,00000000000000000;0,6470588235294120;0,0931406273899217;0,8;7;10;1;0;0,4;0,0;10;40;100;200;0,4000000000000000;0,08
14753;14753;NA;0,2735;NA;0,00000000000000000;0,4149019607843140;0,1173093781250180;0,8;7;10;1;0;0,4;0,0;10;40;150;200;0,2666666666666667;0,08
14756;14756;NA;0,5980;NA;0,00000000000000000;0,5553921568627450;0,0490290030212210;0,8;7;10;1;0;0,4;0,0;10;40;250;200;0,1600000000000000;0,08
14759;14759;2700;1,0000;0,97846153846153805;0,02153846153846150;0,8528048780487800;0,1349631837784280;0,8;7;10;1;0;0,4;0,0;10;40;450;200;0,0888888888888889;0,08
14762;14762;1100;0,0000;0,01454545454545450;0,01454545454545450;0,1256521739130430;0,1521833847983930;0,8;7;10;1;0;0,4;0,5;10;5;100;200;0,0500000000000000;0,08
14765;14765;NA;0,5750;NA;0,00000000000000000;0,6081372549019610;0,0677123384939091;0,8;7;10;1;0;0,4;0,5;10;5;150;200;0,0333333333333333;0,08
14768;14768;900;0,0000;0,01000000000000000;0,01000000000000000;0,1150000000000000;0,1401154985759120;0,8;7;10;1;0;0,4;0,5;10;5;250;200;0,0200000000000000;0,08
14771;14771;800;1,0000;0,98583333333333301;0,01416666666666670;0,8290000000000000;0,1959792263043640;0,8;7;10;1;0;0,4;0,5;10;5;450;200;0,0111111111111111;0,08
14774;14774;NA;0,2150;NA;0,00000000000000000;0,3328431372549020;0,1331812858548860;0,8;7;10;1;0;0,4;0,5;10;10;100;200;0,1000000000000000;0,08
14777;14777;NA;0,6450;NA;0,00000000000000000;0,5543137254901960;0,0886285484922501;0,8;7;10;1;0;0,4;0,5;10;10;150;200;0,0666666666666667;0,08
14780;14780;1800;1,0000;0,98250000000000004;0,01750000000000010;0,7958000000000000;0,1800675799063600;0,8;7;10;1;0;0,4;0,5;10;10;250;200;0,0400000000000000;0,08
14783;14783;NA;0,2510;NA;0,00000000000000000;0,3861764705882350;0,0983848984107526;0,8;7;10;1;0;0,4;0,5;10;10;450;200;0,0222222222222222;0,08
14786;14786;3100;1,0000;0,98233333333333295;0,01766666666666670;0,7910638297872340;0,1856684052464310;0,8;7;10;1;0;0,4;0,5;10;15;100;200;0,1500000000000000;0,08
14789;14789;2100;1,0000;0,98999999999999999;0,01000000000000000;0,7689285714285710;0,1920375982807510;0,8;7;10;1;0;0,4;0,5;10;15;150;200;0,1000000000000000;0,08
14792;14792;4500;1,0000;0,95499999999999996;0,04500000000000000;0,6802941176470590;0,1658957858557770;0,8;7;10;1;0;0,4;0,5;10;15;250;200;0,0600000000000000;0,08
14795;14795;2900;1,0000;0,83928571428571397;0,16071428571428600;0,7558823529411760;0,1420623309760650;0,8;7;10;1;0;0,4;0,5;10;15;450;200;0,0333333333333333;0,08
14798;14798;3800;1,0000;0,98214285714285698;0,01785714285714290;0,7422826086956520;0,1546814164006460;0,8;7;10;1;0;0,4;0,5;10;25;100;200;0,2500000000000000;0,08
14801;14801;NA;0,2170;NA;0,00000000000000000;0,4275490196078430;0,1427563397857330;0,8;7;10;1;0;0,4;0,5;10;25;150;200;0,1666666666666667;0,08
14804;14804;2900;1,0000;0,97380952380952401;0,02619047619047620;0,8393137254901960;0,1684874464399150;0,8;7;10;1;0;0,4;0,5;10;25;250;200;0,1000000000000000;0,08
14807;14807;2600;1,0000;0,97738095238095202;0,02261904761904760;0,8450000000000000;0,1584801484313050;0,8;7;10;1;0;0,4;0,5;10;25;450;200;0,0555555555555556;0,08
14810;14810;NA;0,1870;NA;0,00000000000000000;0,3690196078431370;0,1326273712619050;0,8;7;10;1;0;0,4;0,5;10;30;100;200;0,3000000000000000;0,08
14813;14813;NA;0,6490;NA;0,00000000000000000;0,5578431372549020;0,1014655355377420;0,8;7;10;1;0;0,4;0,5;10;30;150;200;0,2000000000000000;0,08
14816;14816;NA;0,1140;NA;0,00000000000000000;0,2302941176470590;0,1185091210190420;0,8;7;10;1;0;0,4;0,5;10;30;250;200;0,1200000000000000;0,08
14819;14819;3800;1,0000;0,98291666666666699;0,01708333333333330;0,8105882352941181;0,1485652956070950;0,8;7;10;1;0;0,4;0,5;10;30;450;200;0,0666666666666667;0,08
14822;14822;NA;0,1930;NA;0,00000000000000000;0,4185294117647060;0,1885054219847460;0,8;7;10;1;0;0,4;0,5;10;40;100;200;0,4000000000000000;0,08
14825;14825;3200;1,0000;0,95333333333333303;0,04666666666666660;0,6968888888888890;0,2091413421829860;0,8;7;10;1;0;0,4;0,5;10;40;150;200;0,2666666666666667;0,08
14828;14828;4700;1,0000;0,94499999999999995;0,05500000000000000;0,7050000000000000;0,1741062893751970;0,8;7;10;1;0;0,4;0,5;10;40;250;200;0,1600000000000000;0,08
14831;14831;2800;1,0000;0,98599999999999999;0,01400000000000000;0,8360256410256410;0,1402825132928640;0,8;7;10;1;0;0,4;0,5;10;40;450;200;0,0888888888888889;0,08
14834;14834;1700;0,0000;0,01333333333333330;0,01333333333333330;0,1638095238095240;0,1409246674814670;0,8;7;10;1;0;0,4;1,0;10;5;100;200;0,0500000000000000;0,08
14837;14837;NA;0,7460;NA;0,00000000000000000;0,7670588235294120;0,1148093048084010;0,8;7;10;1;0;0,4;1,0;10;5;150;200;0,0333333333333333;0,08
14840;14840;1500;1,0000;0,98461538461538500;0,01538461538461540;0,8844827586206900;0,1542397532344780;0,8;7;10;1;0;0,4;1,0;10;5;250;200;0,0200000000000000;0,08
14843;14843;1200;1,0000;0,98999999999999999;0,01000000000000000;0,8295000000000000;0,1790170529954000;0,8;7;10;1;0;0,4;1,0;10;5;450;200;0,0111111111111111;0,08
14846;14846;NA;0,7315;NA;0,00000000000000000;0,5295098039215690;0,1210464989248380;0,8;7;10;1;0;0,4;1,0;10;10;100;200;0,1000000000000000;0,08
14849;14849;1800;0,0000;0,01666666666666670;0,01666666666666670;0,1639285714285710;0,1825810684623310;0,8;7;10;1;0;0,4;1,0;10;10;150;200;0,0666666666666667;0,08
14852;14852;1300;1,0000;0,97891304347826102;0,02108695652173920;0,8927027027027030;0,1497710966154060;0,8;7;10;1;0;0,4;1,0;10;10;250;200;0,0400000000000000;0,08
14855;14855;NA;0,2865;NA;0,00000000000000000;0,3498039215686270;0,1126230917010970;0,8;7;10;1;0;0,4;1,0;10;10;450;200;0,0222222222222222;0,08
14858;14858;NA;0,8970;NA;0,00000000000000000;0,7333333333333329;0,1258835440661990;0,8;7;10;1;0;0,4;1,0;10;15;100;200;0,1500000000000000;0,08
14861;14861;4700;1,0000;0,96833333333333305;0,03166666666666670;0,7237254901960780;0,1819720943915710;0,8;7;10;1;0;0,4;1,0;10;15;150;200;0,1000000000000000;0,08
14864;14864;NA;0,2345;NA;0,00000000000000000;0,3719607843137250;0,1931141590649750;0,8;7;10;1;0;0,4;1,0;10;15;250;200;0,0600000000000000;0,08
14867;14867;2100;1,0000;0,99199999999999999;0,00800000000000001;0,8140740740740740;0,1773362572858360;0,8;7;10;1;0;0,4;1,0;10;15;450;200;0,0333333333333333;0,08
14870;14870;NA;0,7420;NA;0,00000000000000000;0,6351960784313730;0,0770776282997455;0,8;7;10;1;0;0,4;1,0;10;25;100;200;0,2500000000000000;0,08
14873;14873;1800;0,0000;0,01583333333333330;0,01583333333333330;0,1385483870967740;0,1281027813150250;0,8;7;10;1;0;0,4;1,0;10;25;150;200;0,1666666666666667;0,08
14876;14876;NA;0,8230;NA;0,00000000000000000;0,6970588235294120;0,1094311494529240;0,8;7;10;1;0;0,4;1,0;10;25;250;200;0,1000000000000000;0,08
14879;14879;1900;1,0000;0,98368421052631605;0,01631578947368420;0,8571794871794870;0,1665430040551990;0,8;7;10;1;0;0,4;1,0;10;25;450;200;0,0555555555555556;0,08
14882;14882;2200;0,0000;0,01555555555555560;0,01555555555555560;0,2031250000000000;0,1804821052696930;0,8;7;10;1;0;0,4;1,0;10;30;100;200;0,3000000000000000;0,08
14885;14885;NA;0,2965;NA;0,00000000000000000;0,2378431372549020;0,0990416826490785;0,8;7;10;1;0;0,4;1,0;10;30;150;200;0,2000000000000000;0,08
14888;14888;2900;1,0000;0,98750000000000004;0,01250000000000000;0,7550000000000000;0,1794037744466770;0,8;7;10;1;0;0,4;1,0;10;30;250;200;0,1200000000000000;0,08
14891;14891;3500;1,0000;0,98312500000000003;0,01687500000000000;0,7723863636363640;0,1951638805589840;0,8;7;10;1;0;0,4;1,0;10;30;450;200;0,0666666666666667;0,08
14894;14894;NA;0,1125;NA;0,00000000000000000;0,2988235294117650;0,1380963005851140;0,8;7;10;1;0;0,4;1,0;10;40;100;200;0,4000000000000000;0,08
14897;14897;5000;0,0000;NA;0,00000000000000000;0,3383333333333330;0,2122608458163370;0,8;7;10;1;0;0,4;1,0;10;40;150;200;0,2666666666666667;0,08
14900;14900;NA;0,4355;NA;0,00000000000000000;0,4694117647058820;0,0518521654207761;0,8;7;10;1;0;0,4;1,0;10;40;250;200;0,1600000000000000;0,08
14903;14903;NA;0,6250;NA;0,00000000000000000;0,6416666666666671;0,0964866139247651;0,8;7;10;1;0;0,4;1,0;10;40;450;200;0,0888888888888889;0,08
15554;15554;900;1,0000;0,98187500000000005;0,01812500000000010;0,8380555555555560;0,1819836683759170;1,2;1;10;1;0;0,0;0,0;10;5;100;200;0,0500000000000000;0,12
15557;15557;800;1,0000;0,98818181818181805;0,01181818181818180;0,8602500000000000;0,1953571291116270;1,2;1;10;1;0;0,0;0,0;10;5;150;200;0,0333333333333333;0,12
15560;15560;1000;1,0000;0,98416666666666697;0,01583333333333340;0,8767391304347830;0,1555460228273010;1,2;1;10;1;0;0,0;0,0;10;5;250;200;0,0200000000000000;0,12
15563;15563;NA;0,9350;NA;0,00000000000000000;0,8473529411764710;0,1279349559001620;1,2;1;10;1;0;0,0;0,0;10;5;450;200;0,0111111111111111;0,12
15566;15566;1200;1,0000;0,97450000000000003;0,02550000000000010;0,8604347826086960;0,1541023349734480;1,2;1;10;1;0;0,0;0,0;10;10;100;200;0,1000000000000000;0,12
15569;15569;1200;1,0000;0,99399999999999999;0,00600000000000001;0,7402777777777780;0,2604265292250060;1,2;1;10;1;0;0,0;0,0;10;10;150;200;0,0666666666666667;0,12
15572;15572;1000;1,0000;0,98750000000000004;0,01250000000000000;0,8167647058823529;0,1968020990143920;1,2;1;10;1;0;0,0;0,0;10;10;250;200;0,0400000000000000;0,12
15575;15575;1000;1,0000;0,98737500000000000;0,01262500000000000;0,9209803921568630;0,1576928013824450;1,2;1;10;1;0;0,0;0,0;10;10;450;200;0,0222222222222222;0,12
15578;15578;1400;1,0000;0,99199999999999999;0,00800000000000001;0,7320000000000000;0,2243493516347830;1,2;1;10;1;0;0,0;0,0;10;15;100;200;0,1500000000000000;0,12
15581;15581;1300;1,0000;0,98285714285714298;0,01714285714285710;0,7919047619047620;0,1896409514745970;1,2;1;10;1;0;0,0;0,0;10;15;150;200;0,1000000000000000;0,12
15584;15584;700;1,0000;0,98937500000000000;0,01062500000000000;0,8781250000000000;0,1507080511010170;1,2;1;10;1;0;0,0;0,0;10;15;250;200;0,0600000000000000;0,12
15587;15587;800;1,0000;0,98583333333333301;0,01416666666666670;0,8026666666666670;0,2091894789305570;1,2;1;10;1;0;0,0;0,0;10;15;450;200;0,0333333333333333;0,12
15590;15590;1800;1,0000;0,98499999999999999;0,01500000000000000;0,7650000000000000;0,1996146287224460;1,2;1;10;1;0;0,0;0,0;10;25;100;200;0,2500000000000000;0,12
15593;15593;1300;1,0000;0,98950000000000005;0,01050000000000000;0,8175000000000000;0,2087384466992960;1,2;1;10;1;0;0,0;0,0;10;25;150;200;0,1666666666666667;0,12
15596;15596;1500;1,0000;0,98499999999999999;0,01500000000000000;0,7256818181818180;0,2193024409487060;1,2;1;10;1;0;0,0;0,0;10;25;250;200;0,1000000000000000;0,12
15599;15599;900;1,0000;0,98750000000000004;0,01250000000000000;0,8361111111111110;0,1998569750034170;1,2;1;10;1;0;0,0;0,0;10;25;450;200;0,0555555555555556;0,12
15602;15602;2300;1,0000;0,97937500000000000;0,02062500000000000;0,7608750000000000;0,2212982889502490;1,2;1;10;1;0;0,0;0,0;10;30;100;200;0,3000000000000000;0,12
15605;15605;1800;1,0000;0,99099999999999999;0,00900000000000001;0,8544827586206900;0,1669652702744870;1,2;1;10;1;0;0,0;0,0;10;30;150;200;0,2000000000000000;0,12
15608;15608;1400;1,0000;0,99666666666666703;0,00333333333333330;0,7486111111111110;0,2056539465987320;1,2;1;10;1;0;0,0;0,0;10;30;250;200;0,1200000000000000;0,12
15611;15611;1000;1,0000;0,98799999999999999;0,01200000000000000;0,7946875000000000;0,2078578741191520;1,2;1;10;1;0;0,0;0,0;10;30;450;200;0,0666666666666667;0,12
15614;15614;2800;1,0000;0,98699999999999999;0,01300000000000000;0,7792307692307689;0,1785598029761080;1,2;1;10;1;0;0,0;0,0;10;40;100;200;0,4000000000000000;0,12
15617;15617;1500;1,0000;0,98857142857142899;0,01142857142857150;0,7813043478260870;0,1838058350005170;1,2;1;10;1;0;0,0;0,0;10;40;150;200;0,2666666666666667;0,12
15620;15620;1200;1,0000;0,98299999999999998;0,01700000000000000;0,7425000000000000;0,2144709633438690;1,2;1;10;1;0;0,0;0,0;10;40;250;200;0,1600000000000000;0,12
15623;15623;1100;1,0000;0,98785714285714299;0,01214285714285710;0,7639473684210530;0,2475242914418730;1,2;1;10;1;0;0,0;0,0;10;40;450;200;0,0888888888888889;0,12
15626;15626;1200;1,0000;0,98899999999999999;0,01100000000000000;0,7969444444444440;0,1993602922946060;1,2;1;10;1;0;0,0;0,5;10;5;100;200;0,0500000000000000;0,12
15629;15629;2000;1,0000;0,99500000000000000;0,00500000000000000;0,7978260869565220;0,1798662766344920;1,2;1;10;1;0;0,0;0,5;10;5;150;200;0,0333333333333333;0,12
15632;15632;1500;1,0000;0,96499999999999997;0,03500000000000000;0,9026470588235290;0,1291408260047010;1,2;1;10;1;0;0,0;0,5;10;5;250;200;0,0200000000000000;0,12
15635;15635;NA;0,5700;NA;0,00000000000000000;0,5239215686274510;0,0882400913728572;1,2;1;10;1;0;0,0;0,5;10;5;450;200;0,0111111111111111;0,12
15638;15638;1300;1,0000;0,98312500000000003;0,01687500000000000;0,8313636363636360;0,1753444353142440;1,2;1;10;1;0;0,0;0,5;10;10;100;200;0,1000000000000000;0,12
15641;15641;1200;1,0000;0,98941176470588199;0,01058823529411770;0,8676666666666670;0,1872474544430510;1,2;1;10;1;0;0,0;0,5;10;10;150;200;0,0666666666666667;0,12
15644;15644;900;1,0000;0,98857142857142899;0,01142857142857150;0,8914583333333330;0,1541348870496130;1,2;1;10;1;0;0,0;0,5;10;10;250;200;0,0400000000000000;0,12
15647;15647;900;1,0000;0,98750000000000004;0,01250000000000000;0,8293750000000000;0,1921273449217120;1,2;1;10;1;0;0,0;0,5;10;10;450;200;0,0222222222222222;0,12
15650;15650;1000;1,0000;0,99450000000000005;0,00550000000000006;0,8419047619047620;0,1832039586804570;1,2;1;10;1;0;0,0;0,5;10;15;100;200;0,1500000000000000;0,12
15653;15653;1000;1,0000;0,99187499999999995;0,00812500000000005;0,8257894736842110;0,1903378805491170;1,2;1;10;1;0;0,0;0,5;10;15;150;200;0,1000000000000000;0,12
15656;15656;1000;1,0000;0,98499999999999999;0,01500000000000000;0,7826666666666670;0,1978533608027730;1,2;1;10;1;0;0,0;0,5;10;15;250;200;0,0600000000000000;0,12
15659;15659;900;1,0000;0,98599999999999999;0,01400000000000000;0,8040000000000000;0,2128732016952810;1,2;1;10;1;0;0,0;0,5;10;15;450;200;0,0333333333333333;0,12
15662;15662;1900;1,0000;0,98750000000000004;0,01250000000000000;0,7077083333333331;0,2089205131075010;1,2;1;10;1;0;0,0;0,5;10;25;100;200;0,2500000000000000;0,12
15665;15665;1100;1,0000;0,98687499999999995;0,01312500000000010;0,8357500000000000;0,1776474554308410;1,2;1;10;1;0;0,0;0,5;10;25;150;200;0,1666666666666667;0,12
15668;15668;1200;1,0000;0,98699999999999999;0,01300000000000000;0,7866666666666670;0,1856942458483200;1,2;1;10;1;0;0,0;0,5;10;25;250;200;0,1000000000000000;0,12
15671;15671;1200;1,0000;0,98624999999999996;0,01375000000000000;0,8038235294117650;0,1743158897282880;1,2;1;10;1;0;0,0;0,5;10;25;450;200;0,0555555555555556;0,12
15674;15674;2300;1,0000;0,98624999999999996;0,01375000000000000;0,7300000000000000;0,2322470875542240;1,2;1;10;1;0;0,0;0,5;10;30;100;200;0,3000000000000000;0,12
15677;15677;1400;1,0000;0,98799999999999999;0,01200000000000000;0,7575000000000000;0,1926921460721600;1,2;1;10;1;0;0,0;0,5;10;30;150;200;0,2000000000000000;0,12
15680;15680;1200;1,0000;0,98999999999999999;0,01000000000000000;0,7900000000000000;0,1679484047755940;1,2;1;10;1;0;0,0;0,5;10;30;250;200;0,1200000000000000;0,12
15683;15683;800;1,0000;0,98499999999999999;0,01500000000000000;0,8246666666666670;0,1983095223802090;1,2;1;10;1;0;0,0;0,5;10;30;450;200;0,0666666666666667;0,12
15686;15686;2000;1,0000;0,98124999999999996;0,01875000000000000;0,7393999999999999;0,1903358873150310;1,2;1;10;1;0;0,0;0,5;10;40;100;200;0,4000000000000000;0,12
15689;15689;1600;1,0000;0,98833333333333295;0,01166666666666670;0,7067500000000000;0,1803744278175990;1,2;1;10;1;0;0,0;0,5;10;40;150;200;0,2666666666666667;0,12
15692;15692;1300;1,0000;0,98892857142857105;0,01107142857142860;0,8555357142857140;0,1848139168526920;1,2;1;10;1;0;0,0;0,5;10;40;250;200;0,1600000000000000;0,12
15695;15695;1200;1,0000;0,99416666666666698;0,00583333333333336;0,8184210526315790;0,1997710678055350;1,2;1;10;1;0;0,0;0,5;10;40;450;200;0,0888888888888889;0,12
15698;15698;900;1,0000;0,98571428571428599;0,01428571428571430;0,8485294117647060;0,1779463113017020;1,2;1;10;1;0;0,0;1,0;10;5;100;200;0,0500000000000000;0,12
15701;15701;900;1,0000;0,98062499999999997;0,01937500000000000;0,8444444444444440;0,1658213859131080;1,2;1;10;1;0;0,0;1,0;10;5;150;200;0,0333333333333333;0,12
15704;15704;1100;1,0000;0,98785714285714299;0,01214285714285710;0,8107894736842109;0,2097966155185560;1,2;1;10;1;0;0,0;1,0;10;5;250;200;0,0200000000000000;0,12
15707;15707;NA;0,8900;NA;0,00000000000000000;0,8299019607843140;0,1263783612652040;1,2;1;10;1;0;0,0;1,0;10;5;450;200;0,0111111111111111;0,12
15710;15710;1300;1,0000;0,97999999999999998;0,02000000000000000;0,7702500000000000;0,2233033987532140;1,2;1;10;1;0;0,0;1,0;10;10;100;200;0,1000000000000000;0,12
15713;15713;1400;1,0000;0,98250000000000004;0,01750000000000010;0,7957142857142860;0,2048797556756510;1,2;1;10;1;0;0,0;1,0;10;10;150;200;0,0666666666666667;0,12
15716;15716;1200;1,0000;0,98999999999999999;0,01000000000000000;0,8373214285714290;0,2208840912017700;1,2;1;10;1;0;0,0;1,0;10;10;250;200;0,0400000000000000;0,12
15719;15719;1400;1,0000;0,99055555555555597;0,00944444444444448;0,8072916666666670;0,2138822266670560;1,2;1;10;1;0;0,0;1,0;10;10;450;200;0,0222222222222222;0,12
15722;15722;1200;1,0000;0,98699999999999999;0,01300000000000000;0,7741666666666670;0,2038832566763180;1,2;1;10;1;0;0,0;1,0;10;15;100;200;0,1500000000000000;0,12
15725;15725;1200;1,0000;0,99333333333333296;0,00666666666666671;0,7942105263157890;0,2036490933355080;1,2;1;10;1;0;0,0;1,0;10;15;150;200;0,1000000000000000;0,12
15728;15728;900;1,0000;0,99333333333333296;0,00666666666666671;0,8096875000000000;0,2239231173863030;1,2;1;10;1;0;0,0;1,0;10;15;250;200;0,0600000000000000;0,12
15731;15731;800;1,0000;0,98699999999999999;0,01300000000000000;0,8210714285714290;0,1957056126256650;1,2;1;10;1;0;0,0;1,0;10;15;450;200;0,0333333333333333;0,12
15734;15734;2400;1,0000;0,97916666666666696;0,02083333333333340;0,7419354838709680;0,1955320835538880;1,2;1;10;1;0;0,0;1,0;10;25;100;200;0,2500000000000000;0,12
15737;15737;1500;1,0000;0,98333333333333295;0,01666666666666670;0,6977272727272730;0,2640379088616200;1,2;1;10;1;0;0,0;1,0;10;25;150;200;0,1666666666666667;0,12
15740;15740;1300;1,0000;0,98428571428571399;0,01571428571428570;0,8207142857142860;0,1626521265945030;1,2;1;10;1;0;0,0;1,0;10;25;250;200;0,1000000000000000;0,12
15743;15743;700;1,0000;0,98499999999999999;0,01500000000000000;0,8130769230769230;0,1891046718700440;1,2;1;10;1;0;0,0;1,0;10;25;450;200;0,0555555555555556;0,12
15746;15746;2500;1,0000;0,99333333333333296;0,00666666666666671;0,6970689655172410;0,2325960525144830;1,2;1;10;1;0;0,0;1,0;10;30;100;200;0,3000000000000000;0,12
15749;15749;1600;1,0000;0,98599999999999999;0,01400000000000000;0,7040909090909090;0,2599800192122660;1,2;1;10;1;0;0,0;1,0;10;30;150;200;0,2000000000000000;0,12
15752;15752;1100;1,0000;0,98750000000000004;0,01250000000000000;0,8415000000000000;0,1689682312089900;1,2;1;10;1;0;0,0;1,0;10;30;250;200;0,1200000000000000;0,12
15755;15755;1000;1,0000;0,98833333333333295;0,01166666666666670;0,8044117647058820;0,2129692051751640;1,2;1;10;1;0;0,0;1,0;10;30;450;200;0,0666666666666667;0,12
15758;15758;2500;1,0000;0,99099999999999999;0,00900000000000001;0,7729166666666670;0,1813259693007520;1,2;1;10;1;0;0,0;1,0;10;40;100;200;0,4000000000000000;0,12
15761;15761;1600;1,0000;0,98250000000000004;0,01750000000000010;0,6616666666666670;0,2261765534562180;1,2;1;10;1;0;0,0;1,0;10;40;150;200;0,2666666666666667;0,12
15764;15764;1200;1,0000;0,97599999999999998;0,02400000000000000;0,8017391304347830;0,1935646984605370;1,2;1;10;1;0;0,0;1,0;10;40;250;200;0,1600000000000000;0,12
15767;15767;1100;1,0000;0,98699999999999999;0,01300000000000000;0,7800000000000000;0,2193598641502130;1,2;1;10;1;0;0,0;1,0;10;40;450;200;0,0888888888888889;0,12
15770;15770;1000;1,0000;0,98199999999999998;0,01800000000000000;0,7943750000000001;0,1943439819838350;1,2;1;10;1;0;0,2;0,0;10;5;100;200;0,0500000000000000;0,12
15773;15773;2900;1,0000;0,98583333333333301;0,01416666666666670;0,7429166666666670;0,2373947135047450;1,2;1;10;1;0;0,2;0,0;10;5;150;200;0,0333333333333333;0,12
15776;15776;800;1,0000;0,98299999999999998;0,01700000000000000;0,8271428571428570;0,1883706890243720;1,2;1;10;1;0;0,2;0,0;10;5;250;200;0,0200000000000000;0,12
15779;15779;1500;1,0000;0,99250000000000005;0,00750000000000006;0,7195454545454540;0,2539258848135710;1,2;1;10;1;0;0,2;0,0;10;5;450;200;0,0111111111111111;0,12
15782;15782;1700;1,0000;0,95716666666666705;0,04283333333333340;0,8758333333333330;0,1570415764617400;1,2;1;10;1;0;0,2;0,0;10;10;100;200;0,1000000000000000;0,12
15785;15785;1500;1,0000;0,97166666666666701;0,02833333333333330;0,7629545454545450;0,2006220035581550;1,2;1;10;1;0;0,2;0,0;10;10;150;200;0,0666666666666667;0,12
15788;15788;1200;1,0000;0,98999999999999999;0,01000000000000000;0,7789473684210531;0,2236600778175590;1,2;1;10;1;0;0,2;0,0;10;10;250;200;0,0400000000000000;0,12
15791;15791;1000;1,0000;0,98699999999999999;0,01300000000000000;0,8495238095238100;0,1875426935520600;1,2;1;10;1;0;0,2;0,0;10;10;450;200;0,0222222222222222;0,12
15794;15794;1700;1,0000;0,98450000000000004;0,01550000000000010;0,7869642857142860;0,2194662687560280;1,2;1;10;1;0;0,2;0,0;10;15;100;200;0,1500000000000000;0,12
15797;15797;2000;1,0000;0,97299999999999998;0,02700000000000000;0,8797058823529410;0,1572177208990950;1,2;1;10;1;0;0,2;0,0;10;15;150;200;0,1000000000000000;0,12
15800;15800;1800;1,0000;0,98961538461538501;0,01038461538461540;0,8170312500000000;0,1948773782159500;1,2;1;10;1;0;0,2;0,0;10;15;250;200;0,0600000000000000;0,12
15803;15803;1500;1,0000;0,99250000000000005;0,00750000000000006;0,6929999999999999;0,2527969853251290;1,2;1;10;1;0;0,2;0,0;10;15;450;200;0,0333333333333333;0,12
15806;15806;NA;0,7785;NA;0,00000000000000000;0,6082352941176470;0,1086177864321110;1,2;1;10;1;0;0,2;0,0;10;25;100;200;0,2500000000000000;0,12
15809;15809;2100;1,0000;0,95568965517241400;0,04431034482758620;0,8312745098039220;0,1908083937809210;1,2;1;10;1;0;0,2;0,0;10;25;150;200;0,1666666666666667;0,12
15812;15812;3800;1,0000;0,97208333333333297;0,02791666666666670;0,8105882352941181;0,1468831067850330;1,2;1;10;1;0;0,2;0,0;10;25;250;200;0,1000000000000000;0,12
15815;15815;1500;1,0000;0,97499999999999998;0,02500000000000000;0,7680434782608700;0,2051980148452770;1,2;1;10;1;0;0,2;0,0;10;25;450;200;0,0555555555555556;0,12
15818;15818;NA;0,6210;NA;0,00000000000000000;0,6350000000000000;0,0559821400091136;1,2;1;10;1;0;0,2;0,0;10;30;100;200;0,3000000000000000;0,12
15821;15821;2200;1,0000;0,96666666666666701;0,03333333333333330;0,7940243902439020;0,1990798191435880;1,2;1;10;1;0;0,2;0,0;10;30;150;200;0,2000000000000000;0,12
15824;15824;NA;0,8975;NA;0,00000000000000000;0,8013725490196080;0,1170900441172200;1,2;1;10;1;0;0,2;0,0;10;30;250;200;0,1200000000000000;0,12
15827;15827;1700;1,0000;0,97238095238095201;0,02761904761904770;0,8456410256410259;0,1897788861834360;1,2;1;10;1;0;0,2;0,0;10;30;450;200;0,0666666666666667;0,12
15830;15830;NA;0,7560;NA;0,00000000000000000;0,6631372549019610;0,1006278330498760;1,2;1;10;1;0;0,2;0,0;10;40;100;200;0,4000000000000000;0,12
15833;15833;NA;0,8220;NA;0,00000000000000000;0,6736274509803920;0,1405136236504220;1,2;1;10;1;0;0,2;0,0;10;40;150;200;0,2666666666666667;0,12
15836;15836;NA;0,8795;NA;0,00000000000000000;0,7859803921568630;0,1095628568806200;1,2;1;10;1;0;0,2;0,0;10;40;250;200;0,1600000000000000;0,12
15839;15839;1900;1,0000;0,97999999999999998;0,02000000000000000;0,8637837837837840;0,1438479396089140;1,2;1;10;1;0;0,2;0,0;10;40;450;200;0,0888888888888889;0,12
15842;15842;1100;1,0000;0,98833333333333295;0,01166666666666670;0,8191666666666670;0,1873283528051900;1,2;1;10;1;0;0,2;0,5;10;5;100;200;0,0500000000000000;0,12
15845;15845;1700;1,0000;0,98423076923076902;0,01576923076923080;0,8135483870967740;0,2198302130751030;1,2;1;10;1;0;0,2;0,5;10;5;150;200;0,0333333333333333;0,12
15848;15848;1100;1,0000;0,98250000000000004;0,01750000000000010;0,8031818181818180;0,2238172375938810;1,2;1;10;1;0;0,2;0,5;10;5;250;200;0,0200000000000000;0,12
15851;15851;1200;1,0000;0,98375000000000001;0,01625000000000000;0,7755882352941180;0,1880399089367500;1,2;1;10;1;0;0,2;0,5;10;5;450;200;0,0111111111111111;0,12
15854;15854;NA;0,8905;NA;0,00000000000000000;0,7182352941176470;0,1393622026570040;1,2;1;10;1;0;0,2;0,5;10;10;100;200;0,1000000000000000;0,12
15857;15857;1800;1,0000;0,97911764705882398;0,02088235294117650;0,8377777777777780;0,1830591022610860;1,2;1;10;1;0;0,2;0,5;10;10;150;200;0,0666666666666667;0,12
