run_number;resolution_speed;coop_success;mean_after_bounce;bounce_back;mean_coop;std_coop;benefit;set_std;cost;synergy;trait_mut;set_mut;dir_exp;baseline;set_mean;total_sets;population;K_M_ratio;b_c_ratio
214;500;0,0000;0,01000000000000000;0,01000000000000000;0,0914285714285714;0,147393097785226;0,4;2;10;0,00;0;0;0;10;12;150;200;0,08;0,04
215;500;0,0000;0,01200000000000000;0,01200000000000000;0,1086363636363636;0,142619965451737;0,4;2;10;0,00;0;0;0;10;12;150;200;0,08;0,04
226;500;0,0000;0,01050000000000000;0,01050000000000000;0,0762500000000000;0,129415352000191;0,4;2;10;0,16;0;0;0;10;12;150;200;0,08;0,04
227;500;0,0000;0,01000000000000000;0,01000000000000000;0,1277777777777778;0,163288684373549;0,4;2;10;0,16;0;0;0;10;12;150;200;0,08;0,04
228;500;0,0000;0,01000000000000000;0,01000000000000000;0,1286363636363636;0,171436444624399;0,4;2;10;0,16;0;0;0;10;12;150;200;0,08;0,04
229;500;0,0000;0,01083333333333333;0,01083333333333333;0,0991666666666667;0,142889552600686;0,4;2;10;0,16;0;0;0;10;12;150;200;0,08;0,04
230;500;0,0000;0,01000000000000000;0,01000000000000000;0,1058333333333333;0,152223420330019;0,4;2;10;0,16;0;0;0;10;12;150;200;0,08;0,04
241;600;0,0000;0,00900000000000000;0,00900000000000000;0,1270833333333333;0,169510771088894;0,4;2;10;0,33;0;0;0;10;12;150;200;0,08;0,04
242;600;0,0000;0,00750000000000000;0,00750000000000000;0,0757894736842105;0,127945986410659;0,4;2;10;0,33;0;0;0;10;12;150;200;0,08;0,04
243;600;0,0000;0,01333333333333333;0,01333333333333333;0,1630000000000000;0,192284511423394;0,4;2;10;0,33;0;0;0;10;12;150;200;0,08;0,04
244;500;0,0000;0,00937500000000000;0,00937500000000000;0,0842857142857143;0,136069229309330;0,4;2;10;0,33;0;0;0;10;12;150;200;0,08;0,04
245;500;0,0000;0,00333333333333333;0,00333333333333333;0,1238888888888889;0,151879429519310;0,4;2;10;0,33;0;0;0;10;12;150;200;0,08;0,04
256;500;0,0000;0,01750000000000000;0,01750000000000000;0,1606250000000000;0,173234718971524;0,4;2;10;0,50;0;0;0;10;12;150;200;0,08;0,04
257;700;0,0000;0,01250000000000000;0,01250000000000000;0,1670000000000000;0,176999686126526;0,4;2;10;0,50;0;0;0;10;12;150;200;0,08;0,04
258;600;0,0000;0,00656250000000000;0,00656250000000000;0,0682608695652174;0,128793427765446;0,4;2;10;0,50;0;0;0;10;12;150;200;0,08;0,04
259;700;0,0000;0,01000000000000000;0,01000000000000000;0,1585000000000000;0,163979165343243;0,4;2;10;0,50;0;0;0;10;12;150;200;0,08;0,04
260;500;0,0000;0,00857142857142857;0,00857142857142857;0,1200000000000000;0,177810760829222;0,4;2;10;0,50;0;0;0;10;12;150;200;0,08;0,04
271;700;0,0000;0,01357142857142857;0,01357142857142857;0,1246666666666667;0,161050864488152;0,4;2;10;0,66;0;0;0;10;12;150;200;0,08;0,04
272;700;0,0000;0,01250000000000000;0,01250000000000000;0,1375000000000000;0,176174629274479;0,4;2;10;0,66;0;0;0;10;12;150;200;0,08;0,04
273;700;0,0000;0,01642857142857143;0,01642857142857143;0,1353333333333333;0,170172881281976;0,4;2;10;0,66;0;0;0;10;12;150;200;0,08;0,04
274;600;0,0000;0,01333333333333333;0,01333333333333333;0,1184615384615385;0,145062983668368;0,4;2;10;0,66;0;0;0;10;12;150;200;0,08;0,04
275;1000;0,0000;0,01600000000000000;0,01600000000000000;0,1846875000000000;0,191289211666523;0,4;2;10;0,66;0;0;0;10;12;150;200;0,08;0,04
286;1200;1,0000;0,98722222222222222;0,01277777777777778;0,7829545454545455;0,232756049949037;0,4;2;10;0,83;0;0;0;10;12;150;200;0,08;0,04
287;1300;1,0000;0,98857142857142855;0,01142857142857145;0,7533333333333333;0,257795138304300;0,4;2;10;0,83;0;0;0;10;12;150;200;0,08;0,04
288;600;0,0000;0,01928571428571429;0,01928571428571429;0,1110714285714286;0,149089268192281;0,4;2;10;0,83;0;0;0;10;12;150;200;0,08;0,04
289;1600;1,0000;0,97642857142857142;0,02357142857142858;0,7662500000000000;0,213720917167185;0,4;2;10;0,83;0;0;0;10;12;150;200;0,08;0,04
290;1500;1,0000;0,98899999999999999;0,01100000000000001;0,6580952380952381;0,293876998889315;0,4;2;10;0,83;0;0;0;10;12;150;200;0,08;0,04
