X;run_number;resolution_speed;coop_success;mean_after_bounce;bounce_back;mean_coop;std_coop;benefit;set_std;cost;synergy;trait_mut;set_mut;dir_exp;baseline;set_mean;total_sets;population;K_M_ratio;b_c_ratio
3938;3938;2000;1,0000;0,96843749999999995;0,03156250000000000;0,7895495495495500;0,2056536690979070;7;1;10;0,5;0;0,0;0;10;30;100;200;0,3000000000000000;0,7
3941;3941;2200;1,0000;0,95802631578947395;0,04197368421052630;0,7401401869158880;0,2046827480078380;7;1;10;0,5;0;0,0;0;10;30;150;200;0,2000000000000000;0,7
3944;3944;1600;1,0000;0,97442307692307695;0,02557692307692310;0,8233980582524270;0,1973416635002740;7;1;10;0,5;0;0,0;0;10;30;250;200;0,1200000000000000;0,7
3947;3947;1200;1,0000;0,96283333333333299;0,03716666666666670;0,7729710144927540;0,2064142729770920;7;1;10;0,5;0;0,0;0;10;30;450;200;0,0666666666666667;0,7
3950;3950;3200;1,0000;0,97666666666666702;0,02333333333333330;0,7754074074074070;0,1831982164538860;7;1;10;0,5;0;0,0;0;10;40;100;200;0,4000000000000000;0,7
3953;3953;1900;1,0000;0,95508196721311500;0,04491803278688520;0,8135950413223140;0,1783736984774940;7;1;10;0,5;0;0,0;0;10;40;150;200;0,2666666666666667;0,7
3956;3956;1600;1,0000;0,94484374999999998;0,05515625000000000;0,7369277108433731;0,2042294132761850;7;1;10;0,5;0;0,0;0;10;40;250;200;0,1600000000000000;0,7
3959;3959;1200;1,0000;0,98119999999999996;0,01880000000000000;0,7813281250000000;0,2195906042665370;7;1;10;0,5;0;0,0;0;10;40;450;200;0,0888888888888889;0,7
3962;3962;1800;1,0000;0,87122222222222201;0,12877777777777799;0,6864215686274510;0,3036277174720990;7;1;10;0,5;0;0,2;0;10;5;100;200;0,0500000000000000;0,7
3965;3965;1400;1,0000;0,96775000000000000;0,03225000000000000;0,7740000000000000;0,2193955440794200;7;1;10;0,5;0;0,2;0;10;5;150;200;0,0333333333333333;0,7
3968;3968;1400;1,0000;0,82432692307692301;0,17567307692307699;0,7414432989690720;0,1596479831452210;7;1;10;0,5;0;0,2;0;10;5;250;200;0,0200000000000000;0,7
3971;3971;1400;1,0000;0,97537037037037000;0,02462962962962970;0,7158333333333330;0,2700352089719170;7;1;10;0,5;0;0,2;0;10;5;450;200;0,0111111111111111;0,7
3974;3974;3000;1,0000;0,91449999999999998;0,08550000000000001;0,7639160839160840;0,1603057596297520;7;1;10;0,5;0;0,2;0;10;10;100;200;0,1000000000000000;0,7
3977;3977;3300;1,0000;0,93290697674418599;0,06709302325581390;0,7941034482758620;0,1747544596529150;7;1;10;0,5;0;0,2;0;10;10;150;200;0,0666666666666667;0,7
3980;3980;1900;1,0000;0,97460526315789497;0,02539473684210520;0,8236734693877550;0,1758976257735950;7;1;10;0,5;0;0,2;0;10;10;250;200;0,0400000000000000;0,7
3983;3983;1100;1,0000;0,97633333333333305;0,02366666666666670;0,8057575757575760;0,2111565996058600;7;1;10;0,5;0;0,2;0;10;10;450;200;0,0222222222222222;0,7
3986;3986;NA;0,5845;NA;0,00000000000000000;0,5257843137254899;0,1305001986879140;7;1;10;0,5;0;0,2;0;10;15;100;200;0,1500000000000000;0,7
3989;3989;4000;1,0000;0,94392857142857101;0,05607142857142850;0,7400993377483440;0,1774264826143260;7;1;10;0,5;0;0,2;0;10;15;150;200;0,1000000000000000;0,7
3992;3992;2300;1,0000;0,95825396825396802;0,04174603174603180;0,8027777777777780;0,1839701738750660;7;1;10;0,5;0;0,2;0;10;15;250;200;0,0600000000000000;0,7
3995;3995;1200;1,0000;0,93326086956521703;0,06673913043478261;0,8155294117647059;0,1731638769816510;7;1;10;0,5;0;0,2;0;10;15;450;200;0,0333333333333333;0,7
3998;3998;NA;0,4910;NA;0,00000000000000000;0,5476143790849670;0,1283422708077590;7;1;10;0,5;0;0,2;0;10;25;100;200;0,2500000000000000;0,7
4001;4001;5000;1,0000;NA;0,00000000000000000;0,6160457516339870;0,1418274219953920;7;1;10;0,5;0;0,2;0;10;25;150;200;0,1666666666666667;0,7
4004;4004;2900;1,0000;0,87031746031746005;0,12968253968254001;0,7424836601307190;0,1749907179709510;7;1;10;0,5;0;0,2;0;10;25;250;200;0,1000000000000000;0,7
4007;4007;1900;1,0000;0,94098214285714299;0,05901785714285710;0,8026293103448280;0,1695588408922920;7;1;10;0,5;0;0,2;0;10;25;450;200;0,0555555555555556;0,7
4010;4010;4000;0,0000;0,39365384615384602;0,39365384615384602;0,4049664429530200;0,1653288049045930;7;1;10;0,5;0;0,2;0;10;30;100;200;0,3000000000000000;0,7
4013;4013;NA;0,6390;NA;0,00000000000000000;0,5628104575163400;0,1141225536795510;7;1;10;0,5;0;0,2;0;10;30;150;200;0,2000000000000000;0,7
4016;4016;NA;0,8195;NA;0,00000000000000000;0,6083986928104580;0,1728273530019150;7;1;10;0,5;0;0,2;0;10;30;250;200;0,1200000000000000;0,7
4019;4019;2200;1,0000;0,90948979591836698;0,09051020408163270;0,7483050847457630;0,1833860301176200;7;1;10;0,5;0;0,2;0;10;30;450;200;0,0666666666666667;0,7
4022;4022;2900;0,0000;0,32660714285714298;0,32660714285714298;0,4076027397260270;0,2247529058368260;7;1;10;0,5;0;0,2;0;10;40;100;200;0,4000000000000000;0,7
4025;4025;NA;0,3670;NA;0,00000000000000000;0,3868627450980390;0,1391821534056190;7;1;10;0,5;0;0,2;0;10;40;150;200;0,2666666666666667;0,7
4028;4028;NA;0,7255;NA;0,00000000000000000;0,6321568627450980;0,1364345861020210;7;1;10;0,5;0;0,2;0;10;40;250;200;0,1600000000000000;0,7
4031;4031;3200;1,0000;0,95050000000000001;0,04950000000000000;0,7720134228187920;0,2049628505092590;7;1;10;0,5;0;0,2;0;10;40;450;200;0,0888888888888889;0,7
4034;4034;1800;0,0000;0,15491666666666701;0,15491666666666701;0,2305555555555560;0,1808752401254010;7;1;10;0,5;0;0,4;0;10;5;100;200;0,0500000000000000;0,7
4037;4037;1000;0,0000;0,15867187499999999;0,15867187499999999;0,2198969072164950;0,1652806630991710;7;1;10;0,5;0;0,4;0;10;5;150;200;0,0333333333333333;0,7
4040;4040;2400;1,0000;0,81472727272727297;0,18527272727272701;0,7063461538461540;0,2042881272580000;7;1;10;0,5;0;0,4;0;10;5;250;200;0,0200000000000000;0,7
4043;4043;1900;0,0000;0,78337209302325606;0,78337209302325606;0,5932524271844660;0,3020410217057790;7;1;10;0,5;0;0,4;0;10;5;450;200;0,0111111111111111;0,7
4046;4046;2100;0,0000;0,08372340425531920;0,08372340425531920;0,2408849557522120;0,1746517326512350;7;1;10;0,5;0;0,4;0;10;10;100;200;0,1000000000000000;0,7
4049;4049;4400;1,0000;0,51305555555555604;0,48694444444444401;0,5061764705882350;0,1931386915653270;7;1;10;0,5;0;0,4;0;10;10;150;200;0,0666666666666667;0,7
4052;4052;NA;0,5560;NA;0,00000000000000000;0,5224836601307190;0,2254003194486820;7;1;10;0,5;0;0,4;0;10;10;250;200;0,0400000000000000;0,7
4055;4055;NA;0,7970;NA;0,00000000000000000;0,6732026143790850;0,1689680505254860;7;1;10;0,5;0;0,4;0;10;10;450;200;0,0222222222222222;0,7
4058;4058;2900;0,0000;0,09426829268292680;0,09426829268292680;0,3085877862595420;0,1884463551591110;7;1;10;0,5;0;0,4;0;10;15;100;200;0,1500000000000000;0,7
4061;4061;4100;0,0000;0,34425925925925899;0,34425925925925899;0,4032352941176470;0,1738888318765560;7;1;10;0,5;0;0,4;0;10;15;150;200;0,1000000000000000;0,7
4064;4064;3900;0,0000;0,47560606060606098;0,47560606060606098;0,4659150326797390;0,2517363634448280;7;1;10;0,5;0;0,4;0;10;15;250;200;0,0600000000000000;0,7
4067;4067;4500;1,0000;0,70466666666666700;0,29533333333333300;0,6393137254901960;0,1593882825461240;7;1;10;0,5;0;0,4;0;10;15;450;200;0,0333333333333333;0,7
4070;4070;2100;0,0000;0,07591666666666670;0,07591666666666670;0,2090873015873020;0,1685899176032190;7;1;10;0,5;0;0,4;0;10;25;100;200;0,2500000000000000;0,7
4073;4073;2800;0,0000;0,32379999999999998;0,32379999999999998;0,3397445255474450;0,2141452925275780;7;1;10;0,5;0;0,4;0;10;25;150;200;0,1666666666666667;0,7
4076;4076;NA;0,5240;NA;0,00000000000000000;0,4716666666666670;0,1814869141288150;7;1;10;0,5;0;0,4;0;10;25;250;200;0,1000000000000000;0,7
4079;4079;NA;0,6545;NA;0,00000000000000000;0,5959477124183010;0,1406537270470730;7;1;10;0,5;0;0,4;0;10;25;450;200;0,0555555555555556;0,7
4082;4082;1900;0,0000;0,24217391304347799;0,24217391304347799;0,2711320754716980;0,1498130311244620;7;1;10;0,5;0;0,4;0;10;30;100;200;0,3000000000000000;0,7
4085;4085;4700;0,0000;0,21166666666666700;0,21166666666666700;0,4481045751633990;0,2094808797768620;7;1;10;0,5;0;0,4;0;10;30;150;200;0,2000000000000000;0,7
4088;4088;NA;0,2805;NA;0,00000000000000000;0,4376143790849670;0,1469952167223480;7;1;10;0,5;0;0,4;0;10;30;250;200;0,1200000000000000;0,7
4091;4091;NA;0,6540;NA;0,00000000000000000;0,5919934640522880;0,1494170028693990;7;1;10;0,5;0;0,4;0;10;30;450;200;0,0666666666666667;0,7
4094;4094;3900;0,0000;0,16958333333333300;0,16958333333333300;0,3640277777777780;0,2046054345279810;7;1;10;0,5;0;0,4;0;10;40;100;200;0,4000000000000000;0,7
4097;4097;3300;0,0000;0,22864864864864901;0,22864864864864901;0,3439208633093530;0,1595382405999950;7;1;10;0,5;0;0,4;0;10;40;150;200;0,2666666666666667;0,7
4100;4100;NA;0,3475;NA;0,00000000000000000;0,4121241830065360;0,0977841554448958;7;1;10;0,5;0;0,4;0;10;40;250;200;0,1600000000000000;0,7
4103;4103;NA;0,5600;NA;0,00000000000000000;0,5195751633986930;0,1604762112560140;7;1;10;0,5;0;0,4;0;10;40;450;200;0,0888888888888889;0,7
4322;4322;1400;1,0000;0,97839285714285695;0,02160714285714280;0,8601485148514850;0,1741858998965540;7;3;10;0,5;0;0,0;0;10;5;100;200;0,0500000000000000;0,7
4325;4325;1000;1,0000;0,97814516129032303;0,02185483870967740;0,8951578947368420;0,1508917687213620;7;3;10;0,5;0;0,0;0;10;5;150;200;0,0333333333333333;0,7
4328;4328;1200;1,0000;0,97225490196078401;0,02774509803921570;0,8280555555555560;0,2100450653149720;7;3;10;0,5;0;0,0;0;10;5;250;200;0,0200000000000000;0,7
4331;4331;1300;1,0000;0,97551724137930995;0,02448275862068970;0,8637500000000000;0,1735566379187400;7;3;10;0,5;0;0,0;0;10;5;450;200;0,0111111111111111;0,7
4334;4334;1400;1,0000;0,98370967741935500;0,01629032258064520;0,8212500000000000;0,1838062838969330;7;3;10;0,5;0;0,0;0;10;10;100;200;0,1000000000000000;0,7
4337;4337;1200;1,0000;0,96547619047619004;0,03452380952380950;0,7920000000000000;0,1910546110586700;7;3;10;0,5;0;0,0;0;10;10;150;200;0,0666666666666667;0,7
4340;4340;1000;1,0000;0,97469696969696995;0,02530303030303030;0,7974242424242420;0,2171887559496480;7;3;10;0,5;0;0,0;0;10;10;250;200;0,0400000000000000;0,7
4343;4343;1300;1,0000;0,96666666666666701;0,03333333333333330;0,8328160919540230;0,1909320790433220;7;3;10;0,5;0;0,0;0;10;10;450;200;0,0222222222222222;0,7
4346;4346;1500;1,0000;0,97499999999999998;0,02500000000000000;0,7661267605633800;0,1848903095333990;7;3;10;0,5;0;0,0;0;10;15;100;200;0,1500000000000000;0,7
4349;4349;1600;1,0000;0,96529411764705897;0,03470588235294110;0,7926470588235290;0,1952357979642120;7;3;10;0,5;0;0,0;0;10;15;150;200;0,1000000000000000;0,7
4352;4352;1400;1,0000;0,97924999999999995;0,02075000000000000;0,7802307692307690;0,2054157954940700;7;3;10;0,5;0;0,0;0;10;15;250;200;0,0600000000000000;0,7
4355;4355;1100;1,0000;0,97689655172413803;0,02310344827586210;0,8048461538461540;0,2103864918704110;7;3;10;0,5;0;0,0;0;10;15;450;200;0,0333333333333333;0,7
4358;4358;2200;1,0000;0,96308510638297895;0,03691489361702130;0,7539224137931030;0,2255185387486810;7;3;10;0,5;0;0,0;0;10;25;100;200;0,2500000000000000;0,7
4361;4361;1800;1,0000;0,96877777777777796;0,03122222222222230;0,7969117647058820;0,1876127306232300;7;3;10;0,5;0;0,0;0;10;25;150;200;0,1666666666666667;0,7
4364;4364;1000;1,0000;0,97387096774193505;0,02612903225806450;0,7920312500000000;0,2256344120404190;7;3;10;0,5;0;0,0;0;10;25;250;200;0,1000000000000000;0,7
4367;4367;1200;1,0000;0,98124999999999996;0,01875000000000000;0,8059701492537310;0,2062732793216290;7;3;10;0,5;0;0,0;0;10;25;450;200;0,0555555555555556;0,7
4370;4370;2100;1,0000;0,96935483870967698;0,03064516129032260;0,7127835051546390;0,2268741036164170;7;3;10;0,5;0;0,0;0;10;30;100;200;0,3000000000000000;0,7
4373;4373;1900;1,0000;0,97140000000000004;0,02860000000000010;0,7484705882352940;0,2109911749584900;7;3;10;0,5;0;0,0;0;10;30;150;200;0,2000000000000000;0,7
4376;4376;1300;1,0000;0,97736842105263200;0,02263157894736840;0,8296249999999999;0,1783233711086250;7;3;10;0,5;0;0,0;0;10;30;250;200;0,1200000000000000;0,7
4379;4379;1200;1,0000;0,97966666666666702;0,02033333333333330;0,7662962962962960;0,2013519990792080;7;3;10;0,5;0;0,0;0;10;30;450;200;0,0666666666666667;0,7
4382;4382;1800;1,0000;0,91965277777777799;0,08034722222222219;0,7877519379844961;0,1910987568235230;7;3;10;0,5;0;0,0;0;10;40;100;200;0,4000000000000000;0,7
4385;4385;2100;1,0000;0,96303030303030301;0,03696969696969700;0,7435858585858590;0,1946792762836000;7;3;10;0,5;0;0,0;0;10;40;150;200;0,2666666666666667;0,7
4388;4388;1500;1,0000;0,95972222222222203;0,04027777777777770;0,7597023809523810;0,2105991899069020;7;3;10;0,5;0;0,0;0;10;40;250;200;0,1600000000000000;0,7
4391;4391;1500;1,0000;0,99078947368421100;0,00921052631578945;0,7606716417910450;0,2167369854231020;7;3;10;0,5;0;0,0;0;10;40;450;200;0,0888888888888889;0,7
4394;4394;2700;1,0000;0,92459183673469403;0,07540816326530610;0,8312781954887219;0,1417352607581250;7;3;10;0,5;0;0,2;0;10;5;100;200;0,0500000000000000;0,7
4397;4397;1500;1,0000;0,76137362637362604;0,23862637362637401;0,6904676258992810;0,2506237812766860;7;3;10;0,5;0;0,2;0;10;5;150;200;0,0333333333333333;0,7
4400;4400;1100;1,0000;0,92290322580645201;0,07709677419354841;0,7259701492537310;0,2979122287942020;7;3;10;0,5;0;0,2;0;10;5;250;200;0,0200000000000000;0,7
4403;4403;1100;1,0000;0,97690476190476205;0,02309523809523810;0,8124561403508770;0,1852269910692050;7;3;10;0,5;0;0,2;0;10;5;450;200;0,0111111111111111;0,7
4406;4406;2500;1,0000;0,76613333333333300;0,23386666666666700;0,6725490196078430;0,2027363124452570;7;3;10;0,5;0;0,2;0;10;10;100;200;0,1000000000000000;0,7
4409;4409;1900;1,0000;0,80627906976744201;0,19372093023255799;0,7494178082191780;0,2165947354042060;7;3;10;0,5;0;0,2;0;10;10;150;200;0,0666666666666667;0,7
4412;4412;1500;1,0000;0,97468085106382996;0,02531914893617030;0,8282105263157900;0,1893647215305910;7;3;10;0,5;0;0,2;0;10;10;250;200;0,0400000000000000;0,7
4415;4415;1100;1,0000;0,93705357142857104;0,06294642857142860;0,8164673913043480;0,1898329775474970;7;3;10;0,5;0;0,2;0;10;10;450;200;0,0222222222222222;0,7
4418;4418;3100;1,0000;0,74991228070175397;0,25008771929824603;0,6240196078431370;0,2164243355864950;7;3;10;0,5;0;0,2;0;10;15;100;200;0,1500000000000000;0,7
4421;4421;2400;1,0000;0,65663934426229498;0,34336065573770502;0,6211029411764710;0,1655593114896140;7;3;10;0,5;0;0,2;0;10;15;150;200;0,1000000000000000;0,7
4424;4424;2700;1,0000;0,96455882352941202;0,03544117647058830;0,8441118421052630;0,1714585868691150;7;3;10;0,5;0;0,2;0;10;15;250;200;0,0600000000000000;0,7
4427;4427;1500;1,0000;0,95644444444444399;0,04355555555555560;0,7887096774193550;0,1944109039617960;7;3;10;0,5;0;0,2;0;10;15;450;200;0,0333333333333333;0,7
4430;4430;4500;0,0000;0,36266666666666703;0,36266666666666703;0,4224509803921570;0,2581112556217530;7;3;10;0,5;0;0,2;0;10;25;100;200;0,2500000000000000;0,7
4433;4433;NA;0,6615;NA;0,00000000000000000;0,5739215686274510;0,1930954062460130;7;3;10;0,5;0;0,2;0;10;25;150;200;0,1666666666666667;0,7
4436;4436;2000;1,0000;0,82902439024390195;0,17097560975609799;0,7070689655172410;0,2066259924750120;7;3;10;0,5;0;0,2;0;10;25;250;200;0,1000000000000000;0,7
4439;4439;2200;1,0000;0,96464285714285702;0,03535714285714290;0,8084000000000000;0,1958702664784080;7;3;10;0,5;0;0,2;0;10;25;450;200;0,0555555555555556;0,7
4442;4442;3000;0,0000;0,23561224489795901;0,23561224489795901;0,3006338028169010;0,1212389633127580;7;3;10;0,5;0;0,2;0;10;30;100;200;0,3000000000000000;0,7
4445;4445;NA;0,5760;NA;0,00000000000000000;0,4495424836601310;0,2079183793212620;7;3;10;0,5;0;0,2;0;10;30;150;200;0,2000000000000000;0,7
4448;4448;4300;1,0000;0,89309523809523805;0,10690476190476200;0,6319934640522880;0,2134054547449410;7;3;10;0,5;0;0,2;0;10;30;250;200;0,1200000000000000;0,7
4451;4451;1900;1,0000;0,93148148148148102;0,06851851851851851;0,8018794326241130;0,1945723690256330;7;3;10;0,5;0;0,2;0;10;30;450;200;0,0666666666666667;0,7
4454;4454;NA;0,5580;NA;0,00000000000000000;0,5645098039215690;0,1091907503822560;7;3;10;0,5;0;0,2;0;10;40;100;200;0,4000000000000000;0,7
4457;4457;4500;1,0000;0,60199999999999998;0,39800000000000002;0,5669934640522880;0,1339031217322130;7;3;10;0,5;0;0,2;0;10;40;150;200;0,2666666666666667;0,7
4460;4460;4600;1,0000;0,84333333333333305;0,15666666666666701;0,6689542483660130;0,1660004097913970;7;3;10;0,5;0;0,2;0;10;40;250;200;0,1600000000000000;0,7
4463;4463;3800;1,0000;0,92472222222222200;0,07527777777777780;0,7858496732026140;0,1419910009769810;7;3;10;0,5;0;0,2;0;10;40;450;200;0,0888888888888889;0,7
4466;4466;1400;0,0000;0,22459459459459499;0,22459459459459499;0,3027731092436970;0,1946440661594850;7;3;10;0,5;0;0,4;0;10;5;100;200;0,0500000000000000;0,7
4469;4469;900;0,0000;0,12929687500000001;0,12929687500000001;0,2025000000000000;0,1685768227286610;7;3;10;0,5;0;0,4;0;10;5;150;200;0,0333333333333333;0,7
4472;4472;2800;1,0000;0,67881578947368404;0,32118421052631602;0,5914400000000000;0,2871493766598300;7;3;10;0,5;0;0,4;0;10;5;250;200;0,0200000000000000;0,7
4475;4475;600;0,0000;0,83215789473684199;0,83215789473684199;0,7618965517241379;0,2923805257093790;7;3;10;0,5;0;0,4;0;10;5;450;200;0,0111111111111111;0,7
4478;4478;3200;0,0000;0,55630000000000002;0,55630000000000002;0,5170805369127520;0,2760894272665260;7;3;10;0,5;0;0,4;0;10;10;100;200;0,1000000000000000;0,7
4481;4481;2100;0,0000;0,31475806451612898;0,31475806451612898;0,3055078125000000;0,2191481717886940;7;3;10;0,5;0;0,4;0;10;10;150;200;0,0666666666666667;0,7
4484;4484;3300;1,0000;0,55784313725490198;0,44215686274509802;0,6298692810457520;0,1939851694280580;7;3;10;0,5;0;0,4;0;10;10;250;200;0,0400000000000000;0,7
4487;4487;2100;1,0000;0,62160000000000004;0,37840000000000001;0,6130141843971630;0,2585190511304070;7;3;10;0,5;0;0,4;0;10;10;450;200;0,0222222222222222;0,7
4490;4490;NA;0,3255;NA;0,00000000000000000;0,3957189542483660;0,1299144687009360;7;3;10;0,5;0;0,4;0;10;15;100;200;0,1500000000000000;0,7
4493;4493;2400;0,0000;0,53717948717948705;0,53717948717948705;0,4202631578947370;0,2808873755541390;7;3;10;0,5;0;0,4;0;10;15;150;200;0,1000000000000000;0,7
4496;4496;2000;0,0000;0,40764705882352897;0,40764705882352897;0,4266793893129770;0,1812771048030560;7;3;10;0,5;0;0,4;0;10;15;250;200;0,0600000000000000;0,7
4499;4499;2800;1,0000;0,78039999999999998;0,21959999999999999;0,6905839416058390;0,1972346185136670;7;3;10;0,5;0;0,4;0;10;15;450;200;0,0333333333333333;0,7
4502;4502;2000;0,0000;0,53249999999999997;0,53249999999999997;0,4279279279279280;0,3070493508368060;7;3;10;0,5;0;0,4;0;10;25;100;200;0,2500000000000000;0,7
4505;4505;1400;0,0000;0,29319444444444398;0,29319444444444398;0,3114957264957260;0,1794258863388340;7;3;10;0,5;0;0,4;0;10;25;150;200;0,1666666666666667;0,7
4508;4508;2400;0,0000;0,54437500000000005;0,54437500000000005;0,5150381679389310;0,1594081555958290;7;3;10;0,5;0;0,4;0;10;25;250;200;0,1000000000000000;0,7
4511;4511;NA;0,5115;NA;0,00000000000000000;0,5119607843137250;0,1591302793953230;7;3;10;0,5;0;0,4;0;10;25;450;200;0,0555555555555556;0,7
4514;4514;2800;0,0000;0,28473684210526301;0,28473684210526301;0,3132800000000000;0,1866600584467790;7;3;10;0,5;0;0,4;0;10;30;100;200;0,3000000000000000;0,7
4517;4517;4800;0,0000;0,32166666666666699;0,32166666666666699;0,4608823529411760;0,1327320679323020;7;3;10;0,5;0;0,4;0;10;30;150;200;0,2000000000000000;0,7
4520;4520;4100;0,0000;0,49714285714285700;0,49714285714285700;0,4881972789115650;0,1517037325127450;7;3;10;0,5;0;0,4;0;10;30;250;200;0,1200000000000000;0,7
4523;4523;4700;1,0000;0,70833333333333304;0,29166666666666702;0,5776470588235290;0,1907421954873090;7;3;10;0,5;0;0,4;0;10;30;450;200;0,0666666666666667;0,7
4526;4526;2300;0,0000;0,21076271186440701;0,21076271186440701;0,3019847328244280;0,1784168405613370;7;3;10;0,5;0;0,4;0;10;40;100;200;0,4000000000000000;0,7
4529;4529;2400;0,0000;0,68137931034482802;0,68137931034482802;0,5965413533834590;0,2258898065790850;7;3;10;0,5;0;0,4;0;10;40;150;200;0,2666666666666667;0,7
4532;4532;3900;0,0000;0,21818181818181800;0,21818181818181800;0,3154901960784310;0,1412185744104290;7;3;10;0,5;0;0,4;0;10;40;250;200;0,1600000000000000;0,7
4535;4535;NA;0,6835;NA;0,00000000000000000;0,5655882352941179;0,1812410988526410;7;3;10;0,5;0;0,4;0;10;40;450;200;0,0888888888888889;0,7
4754;4754;1200;1,0000;0,98363636363636398;0,01636363636363640;0,8045081967213110;0,1912735931374060;7;7;10;0,5;0;0,0;0;10;5;100;200;0,0500000000000000;0,7
4757;4757;1100;1,0000;0,96750000000000003;0,03250000000000000;0,7861666666666670;0,2804931952548400;7;7;10;0,5;0;0,0;0;10;5;150;200;0,0333333333333333;0,7
4760;4760;900;1,0000;0,98234374999999996;0,01765625000000000;0,8570967741935480;0,1749790347795260;7;7;10;0,5;0;0,0;0;10;5;250;200;0,0200000000000000;0,7
4763;4763;900;1,0000;0,98692307692307701;0,01307692307692310;0,8908536585365850;0,1663808751141000;7;7;10;0,5;0;0,0;0;10;5;450;200;0,0111111111111111;0,7
4766;4766;1400;1,0000;0,96144736842105305;0,03855263157894740;0,7876506024096390;0,1992735853002430;7;7;10;0,5;0;0,0;0;10;10;100;200;0,1000000000000000;0,7
4769;4769;1200;1,0000;0,98117647058823498;0,01882352941176470;0,8297945205479450;0,1871616175412840;7;7;10;0,5;0;0,0;0;10;10;150;200;0,0666666666666667;0,7
4772;4772;900;1,0000;0,97308823529411803;0,02691176470588240;0,8414062500000000;0,1829746897884370;7;7;10;0,5;0;0,0;0;10;10;250;200;0,0400000000000000;0,7
4775;4775;900;1,0000;0,98863636363636398;0,01136363636363640;0,8440384615384620;0,1758481922767430;7;7;10;0,5;0;0,0;0;10;10;450;200;0,0222222222222222;0,7
4778;4778;1600;1,0000;0,95984375000000000;0,04015625000000000;0,7752409638554220;0,1966811577495260;7;7;10;0,5;0;0,0;0;10;15;100;200;0,1500000000000000;0,7
4781;4781;1500;1,0000;0,98237500000000000;0,01762500000000000;0,8109659090909090;0,2039704423517950;7;7;10;0,5;0;0,0;0;10;15;150;200;0,1000000000000000;0,7
4784;4784;1000;1,0000;0,97151162790697698;0,02848837209302320;0,8436184210526320;0,1822445219738410;7;7;10;0,5;0;0,0;0;10;15;250;200;0,0600000000000000;0,7
4787;4787;1000;1,0000;0,97612903225806402;0,02387096774193550;0,8387500000000000;0,1786412561887610;7;7;10;0,5;0;0,0;0;10;15;450;200;0,0333333333333333;0,7
4790;4790;2000;1,0000;0,96634615384615397;0,03365384615384610;0,7460434782608700;0,2462263397237600;7;7;10;0,5;0;0,0;0;10;25;100;200;0,2500000000000000;0,7
4793;4793;2000;1,0000;0,97250000000000003;0,02750000000000000;0,7314457831325299;0,2129217910357110;7;7;10;0,5;0;0,0;0;10;25;150;200;0,1666666666666667;0,7
4796;4796;1300;1,0000;0,97454545454545405;0,02545454545454550;0,7762000000000000;0,2215910526050060;7;7;10;0,5;0;0,0;0;10;25;250;200;0,1000000000000000;0,7
4799;4799;1200;1,0000;0,98870370370370397;0,01129629629629640;0,8123484848484850;0,2097695066513380;7;7;10;0,5;0;0,0;0;10;25;450;200;0,0555555555555556;0,7
4802;4802;2800;1,0000;0,94962500000000005;0,05037500000000010;0,7322440944881889;0,1934130671598520;7;7;10;0,5;0;0,0;0;10;30;100;200;0,3000000000000000;0,7
4805;4805;2200;1,0000;0,97250000000000003;0,02750000000000000;0,7522727272727270;0,2144098125506300;7;7;10;0,5;0;0,0;0;10;30;150;200;0,2000000000000000;0,7
4808;4808;1800;1,0000;0,96852941176470597;0,03147058823529410;0,7552197802197800;0,2275288896039260;7;7;10;0,5;0;0,0;0;10;30;250;200;0,1200000000000000;0,7
4811;4811;1100;1,0000;0,98571428571428599;0,01428571428571430;0,7796999999999999;0,2064159907189600;7;7;10;0,5;0;0,0;0;10;30;450;200;0,0666666666666667;0,7
4814;4814;3100;1,0000;0,91326530612244905;0,08673469387755110;0,7017241379310341;0,2049012120632300;7;7;10;0,5;0;0,0;0;10;40;100;200;0,4000000000000000;0,7
4817;4817;2000;1,0000;0,92212499999999997;0,07787500000000000;0,7063592233009710;0,2184607406004670;7;7;10;0,5;0;0,0;0;10;40;150;200;0,2666666666666667;0,7
4820;4820;1700;1,0000;0,97847222222222197;0,02152777777777780;0,7902222222222220;0,2010435012336000;7;7;10;0,5;0;0,0;0;10;40;250;200;0,1600000000000000;0,7
4823;4823;1200;1,0000;0,97661290322580596;0,02338709677419360;0,8122857142857139;0,1957532566117870;7;7;10;0,5;0;0,0;0;10;40;450;200;0,0888888888888889;0,7
4826;4826;1600;1,0000;0,58916666666666695;0,41083333333333300;0,5668627450980390;0,2885289837402900;7;7;10;0,5;0;0,2;0;10;5;100;200;0,0500000000000000;0,7
4829;4829;2900;1,0000;0,39468085106383000;0,60531914893617000;0,4517518248175180;0,2460456312599080;7;7;10;0,5;0;0,2;0;10;5;150;200;0,0333333333333333;0,7
4832;4832;1700;1,0000;0,95906250000000004;0,04093750000000000;0,8331372549019610;0,1756598896053170;7;7;10;0,5;0;0,2;0;10;5;250;200;0,0200000000000000;0,7
4835;4835;1200;1,0000;0,97544117647058803;0,02455882352941170;0,8504109589041100;0,1743634323615510;7;7;10;0,5;0;0,2;0;10;5;450;200;0,0111111111111111;0,7
4838;4838;3900;1,0000;0,31730769230769201;0,68269230769230804;0,5354452054794520;0,2697015727728790;7;7;10;0,5;0;0,2;0;10;10;100;200;0,1000000000000000;0,7
